datetime,open,high,low,close,volume
2021-01-13,2128.16992,2131.41992,2109.71997,2111.96997,4602510000
2021-01-12,2091.79004,2128.38989,2091.79004,2127.95996,4994950000
2021-01-11,2088.80005,2095.3999,2061.63989,2091.01001,4465430000
2021-01-08,2098.44995,2113.87988,2064.61011,2091.65991,4773040000
2021-01-07,2059.33008,2099.26001,2059.33008,2096.88989,5099160000
2021-01-06,1980.29004,2079.71997,1980.29004,2057.91992,6064110000
2021-01-05,1945.79004,1988.76001,1943.68994,1979.10999,4591020000
2021-01-04,1975.78003,1990.69995,1927.15002,1945.91003,5015000000
2020-12-31,1979.93005,1981.41003,1963.26001,1974.85999,3179040000
2020-12-30,1961.71997,1987.78003,1961.71997,1979.98999,3154850000
2020-12-29,1996.72998,2001.69995,1950.81995,1959.35999,3393290000
2020-12-28,2013.48999,2026.23999,1996.25,1996.25,3535460000
2020-12-24,2013.18005,2013.96997,1997.18005,2003.94995,1883780000
2020-12-23,1991.09998,2011.83997,1991.09998,2007.09998,3779160000
2020-12-22,1971.18005,1992.5,1971.18005,1989.88,4053310000
2020-12-21,1967.93005,1970.67004,1934.66003,1970.32996,4748580000
2020-12-18,1978.89001,1992.71997,1965.67004,1969.98999,7097100000
2020-12-17,1953.76001,1978.05005,1953.76001,1978.05005,4192810000
2020-12-16,1961.26001,1966.10999,1947.05005,1952.71997,4067040000
2020-12-15,1915.90002,1960.81006,1915.90002,1959.76001,4387080000
2020-12-14,1914.15002,1944.12,1913.85999,1913.85999,4623850000
2020-12-11,1921.27002,1926.72998,1896.02002,1911.69995,4375470000
2020-12-10,1901.33997,1924.12,1887.68994,1922.69995,4658480000
2020-12-09,1919.16003,1935.27002,1889.32996,1902.15002,5232800000
2020-12-08,1890.56995,1918.01001,1881.69995,1917.78003,4584390000
2020-12-07,1892.71997,1897.43994,1886.78003,1891.25,4804500000
2020-12-04,1849.97998,1892.44995,1849.97998,1892.44995,5099620000
2020-12-03,1838.52002,1860.34998,1838.52002,1848.69995,5065340000
2020-12-02,1833.07996,1842.53003,1817.02002,1838.03003,5041250000
2020-12-01,1822.92004,1848.02002,1822.92004,1836.05005,5418480000
2020-11-30,1854.87,1854.87,1813.56006,1819.81995,6308410000
2020-11-27,1846.26001,1855.27002,1845.5,1855.27002,2778390000
2020-11-25,1852.62,1852.62,1831.94995,1845.02002,4910440000
2020-11-24,1819.52002,1862.17004,1819.52002,1853.53003,6280290000
2020-11-23,1787.23999,1827.59998,1787.23999,1818.30005,5057550000
2020-11-20,1782.15002,1787.39001,1771.13,1785.33997,4236370000
2020-11-19,1769.25,1784.64001,1764.19995,1784.13,4363370000
2020-11-18,1792.76001,1805.19995,1769.31995,1769.31995,5284810000
2020-11-17,1783.08997,1795.89001,1755.33997,1791.91003,4812180000
2020-11-16,1747.02002,1785.33997,1747.02002,1785.33997,5295510000
2020-11-13,1710.05005,1749.35999,1710.05005,1744.04004,4719580000
2020-11-12,1735.98999,1735.98999,1696.65002,1708.46997,4909660000
2020-11-11,1738.88,1746.31006,1722.21997,1736.93994,4635560000
2020-11-10,1706.44995,1741.82996,1706.44995,1737.01001,6037470000
2020-11-09,1652.10999,1745.68994,1652.10999,1705.04004,8570510000
2020-11-06,1660.78003,1667.15002,1648.26001,1648.26001,4842460000
2020-11-05,1616.65002,1664.12,1616.65002,1660.05005,4858150000
2020-11-04,1612.97998,1631.31006,1598.56006,1615.07996,4790400000
2020-11-03,1571.94995,1620.77002,1571.94995,1614.30005,4241380000
2020-11-02,1540.85999,1568.58997,1540.85999,1568.58997,4314690000
2020-10-30,1559.68994,1559.68994,1526.21997,1538.47998,4843930000
2020-10-29,1543.06006,1566.39001,1532.22998,1561.57996,4911860000
2020-10-28,1586.77002,1586.77002,1542.54004,1543.28003,5139970000
2020-10-27,1605.68005,1609.53003,1590.70996,1590.70996,3962400000
2020-10-26,1635.21997,1635.21997,1586.89001,1605.20996,4002210000
2020-10-23,1634.06006,1641.47998,1626.31995,1640.5,3651600000
2020-10-22,1604.94995,1631.96997,1603.95996,1630.25,4172060000
2020-10-21,1618.33997,1621.88,1603.77002,1603.78003,4103960000
2020-10-20,1620.56995,1632.76001,1615.98999,1617.70996,3917850000
2020-10-19,1636.83997,1647.05005,1612.21997,1613.63,4091080000
2020-10-16,1638.47998,1646.25,1633.80005,1633.81006,4688030000
2020-10-15,1618.88,1641.0,1598.48999,1638.88,3724550000
2020-10-14,1637.96997,1647.98999,1621.56006,1621.65002,3858510000
2020-10-13,1647.56995,1647.56995,1631.59998,1636.84998,3611100000
2020-10-12,1642.45996,1652.05005,1637.34998,1649.05005,3435760000
2020-10-09,1630.70996,1645.04004,1630.70996,1637.55005,3944090000
2020-10-08,1615.27002,1630.32996,1615.27002,1628.55005,3867640000
2020-10-07,1581.12,1614.60999,1581.12,1611.04004,3814750000
2020-10-06,1584.48999,1619.20996,1577.29004,1577.29004,4453390000
2020-10-05,1541.19995,1582.66003,1541.19995,1581.95996,3692720000
2020-10-02,1527.58997,1544.5,1498.10999,1539.30005,3975180000
2020-10-01,1508.59998,1531.92004,1508.59998,1531.19995,4076340000
2020-09-30,1504.83997,1528.01001,1498.29004,1507.68994,4738640000
2020-09-29,1510.19995,1512.21997,1492.52002,1504.72998,3661590000
2020-09-28,1477.43005,1514.32996,1477.43005,1510.33997,3950910000
2020-09-25,1450.97998,1478.94995,1445.69995,1474.91003,3803330000
2020-09-24,1450.83997,1474.02002,1432.56995,1451.81995,4601920000
2020-09-23,1496.96997,1503.97998,1451.41003,1451.45996,4378650000
2020-09-22,1486.05005,1497.81006,1474.48999,1496.95996,3974510000
2020-09-21,1533.92004,1533.92004,1470.43994,1485.25,4836070000
2020-09-18,1544.33997,1556.38,1519.76001,1536.78003,7076400000
2020-09-17,1550.14001,1550.14001,1526.55005,1542.59998,4379840000
2020-09-16,1539.27002,1572.06006,1539.27002,1552.32996,4718900000
2020-09-15,1538.54004,1551.02002,1535.64001,1538.15002,4057190000
2020-09-14,1499.38,1538.5,1499.38,1536.96997,3839580000
2020-09-11,1508.80005,1515.96997,1484.94995,1497.27002,3710090000
2020-09-10,1526.87,1543.43005,1507.72998,1507.75,4208630000
2020-09-09,1505.08997,1532.91003,1505.08997,1526.47998,3932520000
2020-09-08,1534.37,1534.37,1499.82996,1504.58997,4694330000
2020-09-04,1546.64001,1563.38,1501.52002,1535.30005,4438720000
2020-09-03,1592.46997,1592.46997,1538.53003,1544.68005,4911830000
2020-09-02,1578.78003,1595.04004,1567.43005,1592.29004,4295640000
2020-09-01,1561.09998,1578.57996,1554.18994,1578.57996,4101490000
2020-08-31,1577.55005,1577.55005,1561.88,1561.88,4348280000
2020-08-28,1570.45996,1578.33997,1567.13,1578.33997,3868510000
2020-08-27,1561.35999,1573.38,1555.27002,1564.56006,3955890000
2020-08-26,1570.71997,1572.56995,1559.72998,1560.18994,3780530000
2020-08-25,1572.65002,1574.23999,1556.78003,1571.20996,3627650000
2020-08-24,1559.95996,1568.72998,1554.09998,1568.46997,3743410000
2020-08-21,1563.37,1563.37,1545.35999,1552.47998,3505010000
2020-08-20,1567.77002,1570.38,1554.45996,1564.30005,3431040000
2020-08-19,1570.43994,1585.16003,1569.97998,1572.06995,3679480000
2020-08-18,1585.54004,1585.54004,1566.51001,1569.77002,3669550000
2020-08-17,1579.47998,1586.52002,1575.83997,1585.46997,3460330000
2020-08-14,1575.78003,1583.47998,1567.88,1577.88,3200060000
2020-08-13,1580.26001,1590.08997,1575.95996,1579.79004,3438730000
2020-08-12,1577.90002,1595.12,1574.25,1583.25,3772250000
2020-08-11,1587.56995,1603.59998,1570.69995,1575.09998,4880540000
2020-08-10,1573.75,1593.82996,1573.75,1584.67004,4327920000
2020-08-07,1542.52002,1569.26001,1539.52002,1569.18005,4110030000
2020-08-06,1546.43994,1550.46997,1537.45996,1544.62,4278930000
2020-08-05,1521.79004,1546.40002,1521.79004,1546.23999,4535060000
2020-08-04,1506.53003,1517.21997,1501.57996,1517.20996,4414380000
2020-08-03,1485.48999,1507.93005,1483.37,1506.80005,4438940000
2020-07-31,1495.15002,1495.15002,1457.62,1480.43005,5007530000
2020-07-30,1499.19995,1499.19995,1475.16003,1495.09998,4264920000
2020-07-29,1471.37,1501.85999,1471.37,1500.63,4478200000
2020-07-28,1484.37,1485.33997,1469.55005,1469.76001,4053180000
2020-07-27,1468.22998,1484.66003,1464.47998,1484.65002,3970310000
2020-07-24,1488.67004,1488.67004,1466.09998,1467.55005,3689410000
2020-07-23,1489.32996,1507.23999,1477.22998,1490.19995,4296760000
2020-07-22,1486.43005,1493.56006,1478.88,1490.14001,4267160000
2020-07-21,1472.13,1496.72998,1472.13,1487.51001,4556610000
2020-07-20,1471.67004,1474.37,1461.30005,1467.94995,3979340000
2020-07-17,1467.87,1482.40002,1464.70996,1473.31995,4012850000
2020-07-16,1473.78003,1473.78003,1460.07996,1467.56006,3972860000
2020-07-15,1432.5,1485.05005,1432.5,1478.27002,4686830000
2020-07-14,1403.13,1428.40002,1393.90002,1428.26001,4507140000
2020-07-13,1427.35999,1452.31995,1403.06006,1403.56995,4902440000
2020-07-10,1398.92004,1422.70996,1395.65002,1422.68005,4524190000
2020-07-09,1427.43994,1427.82996,1384.09998,1398.92004,4843650000
2020-07-08,1416.35999,1431.82996,1402.18005,1427.40002,4937310000
2020-07-07,1441.30005,1441.30005,1414.23999,1416.0,4571330000
2020-07-06,1435.94995,1461.28003,1435.94995,1442.88,4759160000
2020-07-02,1433.39001,1459.41003,1428.55005,1431.85999,4197720000
2020-07-01,1443.29004,1451.45996,1423.65002,1427.31006,4449230000
2020-06-30,1418.55005,1444.12,1413.18005,1441.37,4705850000
2020-06-29,1383.04004,1427.08997,1381.04004,1421.20996,4473970000
2020-06-26,1411.37,1411.37,1375.58997,1378.78003,8107850000
2020-06-25,1388.41003,1413.70996,1375.37,1413.31006,4847690000
2020-06-24,1437.19995,1437.19995,1374.40002,1389.73999,5597680000
2020-06-23,1436.45996,1454.12,1436.45996,1439.33997,4711850000
2020-06-22,1417.67004,1433.53003,1400.97998,1433.53003,4686690000
2020-06-19,1430.65002,1443.80005,1409.46997,1418.63,8346650000
2020-06-18,1424.71997,1439.73999,1412.27002,1427.32996,4448690000
2020-06-17,1453.32996,1456.76001,1424.58997,1426.53003,4560450000
2020-06-16,1432.34998,1473.75,1427.83997,1452.26001,5845810000
2020-06-15,1381.41003,1425.83997,1343.59998,1419.60999,5757480000
2020-06-12,1366.95996,1412.91003,1349.39001,1387.68005,5845330000
2020-06-11,1458.33997,1458.33997,1355.31995,1356.21997,7037320000
2020-06-10,1506.93994,1506.93994,1465.93994,1467.39001,6598870000
2020-06-09,1533.03003,1533.03003,1496.68994,1507.05005,6410930000
2020-06-08,1510.58997,1537.62,1510.58997,1536.89001,8498300000
2020-06-05,1460.18005,1525.56006,1460.18005,1507.15002,8639300000
2020-06-04,1450.16003,1460.08997,1439.10999,1452.06006,6451290000
2020-06-03,1425.37,1463.55005,1425.37,1452.08997,6005560000
2020-06-02,1409.16003,1421.12,1403.68994,1418.20996,5197150000
2020-06-01,1396.29004,1419.93994,1395.51001,1405.37,4684170000
2020-05-29,1399.05005,1399.05005,1372.70996,1394.04004,7297550000
2020-05-28,1437.83997,1450.37,1396.94995,1400.67004,5447020000
2020-05-27,1398.5,1438.95996,1382.03003,1436.35999,6398000000
2020-05-26,1361.16003,1406.77002,1361.16003,1393.06995,5848500000
2020-05-22,1349.40002,1355.77002,1338.13,1355.53003,3970860000
2020-05-21,1345.71997,1354.65002,1333.98999,1347.56006,4976620000
2020-05-20,1322.78003,1353.38,1322.78003,1346.93005,5005380000
2020-05-19,1330.27002,1339.12,1307.27002,1307.71997,4984330000
2020-05-18,1290.90002,1338.34998,1290.90002,1333.68994,6373670000
2020-05-15,1236.25,1259.28003,1225.55005,1256.98999,5507700000
2020-05-14,1226.66003,1237.56006,1181.08997,1237.55005,5651130000
2020-05-13,1272.90002,1272.90002,1212.75,1233.25,6151650000
2020-05-12,1322.67004,1326.89001,1275.54004,1275.54004,5119630000
2020-05-11,1320.37,1333.84998,1303.53003,1321.23999,4819730000
2020-05-08,1294.28003,1330.10999,1294.28003,1329.64001,4876030000
2020-05-07,1268.34998,1290.92004,1268.34998,1282.93005,5178790000
2020-05-06,1278.90002,1284.92004,1262.56006,1263.01001,4892570000
2020-05-05,1271.21997,1302.44995,1269.98999,1273.51001,5140290000
2020-05-04,1254.88,1263.96997,1234.01001,1263.96997,4735930000
2020-05-01,1280.57996,1281.07996,1241.91003,1260.47998,4759810000
2020-04-30,1354.80005,1354.80005,1310.44995,1310.66003,6544980000
2020-04-29,1314.04004,1373.39001,1314.04004,1360.76001,6645640000
2020-04-28,1301.21997,1316.70996,1282.77002,1298.07996,5691160000
2020-04-27,1243.46997,1289.18005,1243.46997,1281.88,5203930000
2020-04-24,1216.68005,1238.31006,1210.62,1233.05005,5382810000
2020-04-23,1203.66003,1232.58997,1203.66003,1214.06006,5773530000
2020-04-22,1203.01001,1213.33997,1196.54004,1201.52002,5084920000
2020-04-21,1192.21997,1195.88,1173.91003,1185.08997,5121010000
2020-04-20,1220.63,1233.85999,1202.21997,1213.34998,5228630000
2020-04-17,1191.84998,1231.93005,1191.84998,1229.09998,5804810000
2020-04-16,1185.09998,1187.83997,1154.52002,1178.08997,5228810000
2020-04-15,1221.70996,1221.70996,1176.03003,1183.97998,5208000000
2020-04-14,1232.31995,1251.88,1224.15002,1237.32996,5615730000
2020-04-13,1240.91003,1240.93994,1200.92004,1212.04004,5319530000
2020-04-09,1212.66003,1250.13,1212.66003,1246.72998,7899550000
2020-04-08,1151.01001,1197.17004,1147.26001,1191.66003,5875710000
2020-04-07,1158.17004,1190.97998,1133.55005,1139.17004,7050410000
2020-04-06,1085.88,1139.93005,1085.88,1138.78003,6403840000
2020-04-03,1082.90002,1082.90002,1035.39001,1052.05005,6096970000
2020-04-02,1071.45996,1102.35999,1055.59998,1085.81006,6464190000
2020-04-01,1127.72998,1127.72998,1064.59998,1071.98999,5964000000
2020-03-31,1155.68005,1164.63,1130.33997,1153.09998,6576210000
2020-03-30,1134.14001,1158.64001,1119.94995,1158.31995,5751120000
2020-03-27,1163.92004,1163.92004,1125.68005,1131.98999,6201670000
2020-03-26,1116.30005,1180.31995,1116.30005,1180.31995,7766990000
2020-03-25,1100.14001,1146.81006,1075.84998,1110.37,8300010000
2020-03-24,1041.06995,1096.54004,1041.06995,1096.54004,7563150000
2020-03-23,1014.08002,1017.89001,966.41998,1002.40002,7411380000
2020-03-20,1064.71997,1087.71997,1009.53003,1013.89001,9053950000
2020-03-19,988.71002,1069.15002,968.85999,1058.75,7956100000
2020-03-18,1057.65002,1062.88,966.21997,991.15997,8799300000
2020-03-17,1043.87,1106.68005,1011.95001,1106.51001,8370250000
2020-03-16,1174.96997,1174.96997,1035.18994,1037.42004,7805450000
2020-03-13,1153.76001,1210.13,1109.39001,1210.13,8299070000
2020-03-12,1253.87,1253.87,1121.71997,1122.93005,8850810000
2020-03-11,1349.23999,1349.23999,1249.28003,1264.30005,7431200000
2020-03-10,1329.88,1351.47998,1288.93005,1350.90002,7642040000
2020-03-09,1396.23999,1396.23999,1310.76001,1313.43994,8441290000
2020-03-06,1476.63,1476.63,1417.27002,1449.21997,6555240000
2020-03-05,1522.84998,1522.84998,1462.92004,1478.81995,5579290000
2020-03-04,1500.15002,1531.19995,1494.57996,1531.19995,5073020000
2020-03-03,1518.52002,1539.73999,1472.73999,1486.07996,6376510000
2020-03-02,1476.58997,1518.51001,1463.06006,1518.48999,6381330000
2020-02-28,1496.82996,1496.82996,1448.20996,1476.43005,8569570000
2020-02-27,1545.25,1553.97998,1495.89001,1497.87,7064710000
2020-02-26,1572.27002,1588.31995,1551.39001,1552.76001,5484650000
2020-02-25,1630.87,1633.10999,1568.96997,1571.90002,5596760000
2020-02-24,1676.65002,1676.65002,1620.14001,1628.09998,4851160000
2020-02-21,1694.72998,1694.72998,1673.19995,1678.60999,3908780000
2020-02-20,1689.42004,1698.91003,1677.62,1696.06995,4019180000
2020-02-19,1685.32996,1698.16003,1685.32996,1692.56995,3614200000
2020-02-18,1686.03003,1687.38,1674.59998,1683.52002,3750400000
2020-02-14,1694.87,1695.17004,1683.46997,1687.57996,3419700000
2020-02-13,1684.57996,1696.54004,1680.38,1693.73999,3500890000
2020-02-12,1684.39001,1690.06006,1683.02002,1689.38,3930910000
2020-02-11,1674.5,1686.01001,1674.0,1677.51001,3762940000
2020-02-10,1654.92004,1667.69995,1653.67004,1667.67004,3462730000
2020-02-07,1673.53003,1673.53003,1654.31006,1656.78003,3733920000
2020-02-06,1685.43994,1689.17004,1677.29004,1677.45996,3887250000
2020-02-05,1667.94995,1682.95996,1667.38,1681.92004,4121480000
2020-02-04,1644.42004,1661.0,1644.42004,1656.77002,3996900000
2020-02-03,1618.80005,1636.88,1618.80005,1632.20996,3760460000
2020-01-31,1643.68994,1643.68994,1610.64001,1614.06006,4529700000
2020-01-30,1641.46997,1648.43005,1630.93994,1648.21997,3790350000
2020-01-29,1661.07996,1663.77002,1649.0,1649.21997,3600250000
2020-01-28,1651.13,1661.18994,1651.13,1658.31006,3531570000
2020-01-27,1660.81995,1660.81995,1632.26001,1644.14001,3831050000
2020-01-24,1687.81006,1689.15002,1653.18994,1662.22998,3708780000
2020-01-23,1680.54004,1687.84998,1666.46997,1685.01001,3766710000
2020-01-22,1691.06995,1694.37,1682.93994,1684.45996,3623780000
2020-01-21,1695.44995,1695.44995,1684.26001,1685.90002,4104840000
2020-01-17,1712.93005,1715.07996,1697.68994,1699.64001,3726220000
2020-01-16,1691.81995,1706.17004,1691.81995,1705.21997,3540580000
2020-01-15,1673.68994,1688.12,1673.40002,1682.40002,3721490000
2020-01-14,1668.39001,1684.33997,1662.85999,1675.73999,3687620000
2020-01-13,1658.97998,1669.60999,1652.31995,1669.60999,3459390000
2020-01-10,1665.46997,1666.75,1654.01001,1657.64001,3214580000
2020-01-09,1669.85999,1671.81995,1663.78003,1664.98999,3641230000
2020-01-08,1658.46997,1669.29004,1658.22998,1663.58997,3726840000
2020-01-07,1659.72998,1662.09998,1653.32996,1658.31006,3435910000
2020-01-06,1650.66003,1664.84998,1645.51001,1663.26001,3702460000
2020-01-03,1655.02002,1664.04004,1648.54004,1660.87,3484700000
2020-01-02,1675.90002,1678.14001,1653.52002,1666.77002,3459930000
2019-12-31,1660.05005,1673.33997,1659.82996,1668.46997,2894760000
2019-12-30,1669.88,1670.21997,1658.05005,1664.15002,3021720000
2019-12-27,1681.25,1681.68005,1666.43005,1669.03003,2429150000
2019-12-26,1680.21997,1680.35999,1675.09998,1677.67004,2164540000
2019-12-24,1676.22998,1678.08997,1673.73999,1678.01001,1296530000
2019-12-23,1673.97998,1675.31006,1666.18994,1674.14001,3064530000
2019-12-20,1670.59998,1674.43005,1668.85999,1671.90002,6457480000
2019-12-19,1662.52002,1667.22998,1660.62,1667.08997,3784360000
2019-12-18,1660.48999,1663.39001,1654.72998,1661.72998,4029950000
2019-12-17,1650.58997,1657.69995,1649.63,1657.56006,3842940000
2019-12-16,1647.19995,1658.62,1647.19995,1649.93994,4070200000
2019-12-13,1643.82996,1650.18994,1632.65002,1637.97998,3757650000
2019-12-12,1631.80005,1654.06995,1629.85999,1644.81006,4003200000
2019-12-11,1633.43005,1634.43005,1626.73999,1631.93005,3257650000
2019-12-10,1629.09998,1633.73999,1626.37,1631.70996,3346310000
2019-12-09,1631.46997,1636.43994,1629.62,1629.62,3400470000
2019-12-06,1620.92004,1637.90002,1620.92004,1633.83997,3483310000
2019-12-05,1617.17004,1620.83997,1611.80005,1614.82996,3360480000
2019-12-04,1607.68005,1618.38,1607.68005,1613.90002,3702980000
2019-12-03,1602.76001,1603.07996,1589.72998,1602.63,3671580000
2019-12-02,1626.56006,1627.33997,1606.63,1607.57996,3285750000
2019-11-29,1630.16003,1633.58997,1623.92004,1624.5,1743420000
2019-11-27,1626.80005,1634.77002,1626.80005,1634.09998,3035470000
2019-11-26,1621.90002,1630.28003,1619.94995,1624.22998,4600450000
2019-11-25,1594.48999,1623.98999,1594.48999,1621.90002,3514310000
2019-11-22,1588.89001,1591.31006,1581.81006,1588.93994,3235270000
2019-11-21,1594.09998,1595.60999,1581.04004,1583.95996,3744010000
2019-11-20,1593.43994,1602.70996,1581.97998,1591.60999,4041010000
2019-11-19,1594.95996,1602.95996,1592.04004,1598.29004,3613670000
2019-11-18,1594.10999,1594.10999,1588.55005,1592.33997,3440140000
2019-11-15,1594.06006,1598.19995,1591.04004,1596.44995,3359800000
2019-11-14,1587.34998,1594.70996,1586.68005,1588.79004,3282090000
2019-11-13,1588.29004,1591.84998,1581.06006,1589.18005,3513720000
2019-11-12,1595.62,1604.64001,1593.41003,1595.12,3495560000
2019-11-11,1592.75,1595.43994,1588.31006,1594.77002,3041120000
2019-11-08,1590.95996,1598.93005,1587.5,1598.85999,3508160000
2019-11-07,1598.25,1607.41003,1590.32996,1593.98999,4151990000
2019-11-06,1598.42004,1598.42004,1587.02002,1589.54004,4465510000
2019-11-05,1598.93994,1608.80005,1597.93005,1599.60999,4490590000
2019-11-04,1597.09998,1602.06006,1593.73999,1597.40002,4178040000
2019-11-01,1569.19995,1589.32996,1569.19995,1589.32996,3956290000
2019-10-31,1570.18994,1570.47998,1552.87,1562.44995,4149310000
2019-10-30,1575.60999,1575.60999,1562.05005,1572.84998,3779660000
2019-10-29,1571.76001,1581.13,1569.45996,1577.06995,3594430000
2019-10-28,1563.5,1576.98999,1563.5,1571.93005,3524970000
2019-10-25,1548.98999,1562.56006,1547.78003,1558.70996,3379060000
2019-10-24,1556.59998,1557.32996,1544.89001,1548.48999,3696510000
2019-10-23,1550.58997,1554.68005,1545.89001,1552.85999,3413600000
2019-10-22,1550.77002,1557.89001,1547.31006,1550.87,3527540000
2019-10-21,1541.72998,1557.02002,1541.72998,1552.41003,3271960000
2019-10-18,1539.23999,1540.71997,1525.46997,1535.47998,3268970000
2019-10-17,1530.18005,1542.66003,1530.18005,1541.83997,3103470000
2019-10-16,1521.47998,1529.59998,1520.41003,1525.06006,3230320000
2019-10-15,1508.54004,1528.42004,1507.80005,1523.30005,3345090000
2019-10-14,1507.32996,1508.62,1499.97998,1505.43005,2559270000
2019-10-11,1486.95996,1525.82996,1486.95996,1511.90002,3581320000
2019-10-10,1480.70996,1491.56995,1480.70996,1485.35999,3234400000
2019-10-09,1480.0,1484.82996,1476.51001,1479.45996,2735350000
2019-10-08,1494.60999,1494.60999,1472.55005,1472.59998,3370700000
2019-10-07,1498.70996,1507.32996,1492.60999,1497.79004,2959050000
2019-10-04,1486.56995,1500.77002,1482.02002,1500.69995,3005600000
2019-10-03,1476.43994,1487.34998,1462.21997,1486.34998,3515130000
2019-10-02,1493.06995,1493.06995,1469.07996,1479.63,3914180000
2019-10-01,1523.84998,1539.08997,1491.55005,1493.43005,3560750000
2019-09-30,1521.48999,1530.66003,1518.33997,1523.37,3249130000
2019-09-27,1534.12,1539.37,1515.64001,1520.47998,3246480000
2019-09-26,1549.54004,1549.54004,1531.04004,1533.32996,3084910000
2019-09-25,1533.14001,1552.93994,1530.69995,1550.65002,3331200000
2019-09-24,1559.47998,1562.63,1530.32996,1533.58997,3872800000
2019-09-23,1556.92004,1563.64001,1552.44995,1558.25,3187250000
2019-09-20,1561.63,1570.02002,1554.25,1559.76001,6103440000
2019-09-19,1570.76001,1581.34998,1560.92004,1561.46997,3265660000
2019-09-18,1577.55005,1577.55005,1557.15002,1568.33997,3458800000
2019-09-17,1582.37,1582.37,1569.41003,1578.29004,3673250000
2019-09-16,1574.72998,1590.5,1570.5,1584.59998,4285860000
2019-09-13,1579.22998,1589.44995,1577.10999,1578.14001,3557010000
2019-09-12,1575.80005,1580.71997,1562.81006,1575.06995,3796990000
2019-09-11,1543.87,1575.82996,1541.88,1575.70996,3934370000
2019-09-10,1523.56995,1543.63,1516.56006,1541.60999,4393040000
2019-09-09,1507.53003,1526.09998,1506.77002,1524.22998,4031120000
2019-09-06,1511.51001,1517.01001,1504.91003,1505.17004,3209340000
2019-09-05,1491.27002,1521.79004,1491.27002,1510.75,3902600000
2019-09-04,1475.35999,1487.93994,1475.35999,1484.76001,3167900000
2019-09-03,1494.03003,1494.03003,1467.46997,1472.28003,3427830000
2019-08-30,1499.06995,1504.44995,1488.33997,1494.83997,3009910000
2019-08-29,1478.47998,1498.78003,1478.47998,1496.71997,3177150000
2019-08-28,1455.90002,1478.03003,1450.31995,1472.70996,3102480000
2019-08-27,1479.45996,1485.67004,1454.91003,1456.04004,3537490000
2019-08-26,1461.58997,1476.33997,1461.58997,1476.0,2859790000
2019-08-23,1504.30005,1505.68005,1456.90002,1459.48999,3942520000
2019-08-22,1510.80005,1516.46997,1500.37,1506.0,2893660000
2019-08-21,1498.54004,1512.07996,1498.54004,1509.84998,3016540000
2019-08-20,1508.63,1508.63,1497.77002,1498.01001,3067710000
2019-08-19,1496.62,1515.33997,1496.62,1508.84998,3221050000
2019-08-16,1462.13,1494.68005,1462.13,1493.64001,3524080000
2019-08-15,1467.57996,1470.93994,1456.28003,1461.65002,4041720000
2019-08-14,1509.57996,1509.57996,1465.45996,1467.52002,4325150000
2019-08-13,1493.41003,1522.77002,1490.0,1510.57996,3857190000
2019-08-12,1512.76001,1512.76001,1495.63,1495.90002,3328570000
2019-08-09,1530.95996,1530.95996,1509.95996,1513.04004,3356850000
2019-08-08,1502.31995,1533.5,1502.31995,1532.13,4118530000
2019-08-07,1501.53003,1504.58997,1478.44995,1500.68994,4512720000
2019-08-06,1487.68005,1502.85999,1483.40002,1502.08997,4156640000
2019-08-05,1532.39001,1532.39001,1472.66003,1487.41003,4542850000
2019-08-02,1550.45996,1550.45996,1522.37,1533.66003,3882810000
2019-08-01,1574.93005,1587.81006,1546.55005,1550.76001,4793810000
2019-07-31,1586.76001,1599.40002,1568.40002,1574.60999,4626330000
2019-07-30,1567.65002,1586.31995,1557.96997,1585.59998,3632770000
2019-07-29,1578.90002,1580.02002,1565.63,1569.03003,3224490000
2019-07-26,1561.93005,1581.53003,1561.93005,1578.96997,3260170000
2019-07-25,1580.20996,1580.20996,1560.65002,1561.44995,3657050000
2019-07-24,1554.08997,1581.63,1550.56995,1580.42004,3433220000
2019-07-23,1546.12,1555.19995,1544.76001,1554.95996,3333810000
2019-07-22,1549.72998,1554.29004,1543.56006,1544.78003,3016200000
2019-07-19,1554.92004,1561.56006,1547.64001,1547.90002,3285890000
2019-07-18,1550.31995,1557.40002,1546.02002,1555.62,3369820000
2019-07-17,1561.75,1561.75,1547.76001,1550.78003,3185650000
2019-07-16,1561.48999,1569.62,1558.23999,1562.0,3297030000
2019-07-15,1570.72998,1573.88,1558.78003,1561.81995,2876100000
2019-07-12,1558.65002,1574.47998,1558.65002,1570.0,2984140000
2019-07-11,1565.45996,1567.94995,1552.40002,1557.92004,3155710000
2019-07-10,1564.65002,1572.81995,1558.80005,1565.05005,3157800000
2019-07-09,1559.01001,1562.72998,1554.12,1562.58997,3033330000
2019-07-08,1574.22998,1574.22998,1559.02002,1561.39001,2922360000
2019-07-05,1571.10999,1575.79004,1559.57996,1575.62,2434680000
2019-07-03,1562.18994,1572.12,1562.18994,1572.12,1963570000
2019-07-02,1569.53003,1569.53003,1552.93005,1560.54004,3224490000
2019-07-01,1574.65002,1586.77002,1562.78003,1566.56995,3524860000
2019-06-28,1548.12,1568.59998,1548.12,1566.56995,5422650000
2019-06-27,1518.88,1546.55005,1518.88,1546.55005,3162500000
2019-06-26,1523.26001,1530.13,1520.04004,1521.89001,3511350000
2019-06-25,1530.98999,1533.23999,1520.5,1521.04004,3579430000
2019-06-24,1550.09998,1551.65002,1530.07996,1530.07996,3136960000
